x_1,x_2,y
0.450925952,1.1363711,1
0.285393294,0.755055415,1
0.901819551,-1.161749081,0
1.112947071,-0.925714516,0
0.657454852,1.051555548,1
0.935664113,-1.00767704,0
0.023300591,-1.850025093,0
1.685975953,1.371184362,1
0.698142302,-2.447136825,0
0.77720803,-1.353522413,0
1.484412119,1.206457128,1
-0.480355167,-1.634014847,0
1.404229324,-0.178271586,0
-0.614534219,-1.810680836,0
1.266414931,1.137613735,1
0.57215673,0.801110005,1
0.457247269,-2.536108129,0
0.760612807,0.909180873,1
-2.017819042,0.864719573,1
1.420116424,1.389048388,1
1.202353245,-0.459209515,0
1.309937368,0.796878088,1
-0.461492744,1.345871573,1
1.721516194,0.719448278,1
-0.758173462,-2.327511071,0
-1.978415416,0.033280363,0
-2.249228472,-0.021779124,1
0.3111643,-1.872594773,0
-0.236954638,-0.548676538,0
-0.980852788,1.154570885,1
3.607796512,1.807949264,1
-1.720691015,0.737584184,1
-0.43921238,-2.710321429,0
1.004897947,-0.858919046,0
0.299954708,0.875231192,1
1.330015738,1.183784487,1
0.250454528,0.629446982,1
1.530206368,-0.672759807,0
-1.150591737,1.360764282,1
1.42748821,1.22537312,1
-2.499863997,-0.680024025,0
-1.250742927,-1.27378509,0
0.609823956,0.91667797,1
-2.042562847,0.694409525,1
-0.233634298,0.948493161,1
-3.469721084,-0.240067965,1
-0.536735468,-2.261499991,0
0.522328726,1.087143155,1
-2.475902545,-0.289668922,1
1.275251489,-0.709567723,0
0.489458167,0.799883656,1
-0.416370773,-2.236925898,0
1.467376222,1.003334445,1
-1.370799107,1.148851964,1
3.175661739,1.39445137,1
-0.704101894,0.935517131,1
0.024631895,0.976887309,1
1.771746541,0.782732417,1
1.282346988,-0.625266764,0
-2.227149126,0.175977625,1
-0.880910038,-1.734284039,0
2.133492992,1.651193402,1
-1.029573969,-0.421723175,0
0.234157649,0.601740033,1
1.437395869,1.290944951,1
-0.34332403,1.756659252,1
0.842954926,0.729898713,1
-3.755642459,-0.492066711,0
2.105849381,1.344254286,1
-0.494298302,-1.093277711,0
-1.332266264,0.477154335,1
0.253622132,1.090433663,1
0.819737982,-1.469024746,0
0.59424812,-1.610641563,0
0.99615243,-1.433719733,0
-1.331130748,0.507486872,1
-1.791373953,0.247953458,1
-1.941555836,0.667436248,1
1.204638929,1.602908064,1
0.926805647,-1.086713571,0
0.170287562,0.808187539,1
0.922502779,-1.181139883,0
1.694211374,1.023488297,1
1.058017825,-0.465445266,0
-1.824436924,0.361610546,1
1.152135569,-0.532686864,0
1.158483495,1.168970964,1
0.973374394,-0.638028471,0
1.08321817,-1.32028253,0
1.442851803,-0.46974955,0
-0.766501605,0.76600058,1
-1.501832221,0.954854509,1
0.823257137,-1.029692997,0
2.373600043,1.419046072,1
-0.88112558,1.691864993,1
-0.918626289,-0.192312998,0
0.229509319,0.758252317,1
0.980852502,-1.033225776,0
-1.769878578,0.008399881,0
0.859619867,0.990355892,1
-3.193006939,-0.029600132,1
-0.024343388,0.569272385,1
0.692807183,-1.626912178,0
-0.917848287,1.766902014,1
0.097085806,0.81823691,1
-0.183601066,1.193057291,1
0.612582292,1.459272316,1
0.967853216,-0.792737931,0
-3.324124708,0.269872334,1
1.107077363,1.322318791,1
-3.230495057,-0.648471921,1
1.242523989,-0.294885059,0
0.437471036,0.756730842,1
0.882454124,-1.066416911,0
0.372705231,0.979803556,1
0.68498469,0.709583841,1
0.954848243,-0.812420429,0
0.895623826,-1.205106784,0
-2.941062673,-0.309712917,0
-0.229003218,0.574121455,1
0.847265321,0.776820321,1
-0.427600789,-1.602383351,0
0.004466685,-1.574433727,0
1.324989707,1.531359778,1
0.840515121,0.790242376,1
-1.373277474,0.806976957,1
0.812432276,-1.547401944,0
0.521047731,-1.875178693,0
-1.157514156,1.328642828,1
0.720278308,1.879354606,1
-0.76123817,-0.866118013,0
-0.871840903,-1.531552415,0
0.257736487,1.397912581,1
-0.872750025,1.233810262,1
1.558206453,0.78482302,1
-0.783467096,-0.322627991,0
-2.382996972,-0.139933778,0
0.553915023,-1.208393245,0
0.887412855,-1.227401254,0
0.883355928,-3.478856564,0
0.297036838,0.996623412,1
0.898358502,-1.035331359,0
1.388169063,-0.378950214,0
0.918518427,-1.024753743,0
1.011527519,1.065762983,1
1.027056526,-0.75977366,0
2.772015089,1.052089868,1
1.93815145,1.512163992,1
1.650658545,0.597750642,1
-0.602456804,1.459491179,1
-1.487139808,0.553297845,1
0.295912835,0.695838194,1
-1.899383982,0.053757932,1
1.002042787,-1.079465444,0
-0.722730284,1.363231616,1
-1.143201859,-0.262914034,0
0.504215813,-1.881344225,0
0.99752964,-1.682413368,0
1.226111638,-0.36544991,0
-0.575226277,-0.377421935,0
0.815614017,-0.85740034,0
-1.285381164,0.528959389,1
-0.727282374,-1.211760202,0
-3.80956675,1.08794867,0
1.28855042,1.063389826,1
-1.55308072,0.641638931,1
0.796761294,1.162348156,1
-1.156535689,-0.938864861,0
-0.352774622,1.212650021,1
-1.445599544,-0.598935615,0
0.438645606,1.675908134,1
-0.399869266,-2.339467167,0
0.667631016,1.171266398,1
0.939316933,-0.904727869,0
1.003403785,1.052411653,1
-1.737872868,0.36635189,0
-1.482629568,0.197505084,1
0.873819474,-1.365244649,0
1.315043909,-0.414955286,0
1.298137553,-0.731457545,0
-2.717302691,0.357586161,1
-0.212086474,0.965528964,1
-1.391672214,0.288229933,1
-1.622550697,0.673105424,1
-2.526056541,0.661232299,1
-0.770952339,0.902193742,1
-0.406320745,1.107245823,1
-1.104495002,0.712406976,1
1.101086936,-0.535388921,0
-2.654855113,0.899481568,0
0.613828446,-1.701509993,0
-0.389303877,0.851424933,1
0.460984315,0.948025869,1
1.377909067,0.973776551,1
-2.169579415,-0.23221184,0
-0.453040752,0.99229761,1
0.70283958,-1.603486865,0
-1.729006319,-0.101000614,0
1.133503753,-0.285770253,0
-0.433900212,-0.843881672,0
1.470835752,-0.419168735,0
-0.579911057,-0.870003072,0
-2.154634624,0.657757327,1
-0.872479389,-1.985086933,0
-0.877729572,-0.441647535,0
1.169665493,-0.646586671,0
2.275308252,1.260328467,1
0.910517339,-1.339003905,0
-1.16484029,1.064164548,1
0.622584012,-1.617208254,0
0.865637535,-1.210987339,0
-2.621004797,-0.308130665,0
-0.452689746,1.245057622,1
0.665613689,-1.418264969,0
-1.160217531,-1.83258326,0
-0.399249536,1.409248989,1
-0.535071879,-3.303715905,0
0.854458299,-1.074723136,0
0.684533538,-1.142022142,0
-1.85516914,1.373695394,1
0.539463609,0.335149214,1
1.17310353,1.171025713,1
-2.149156271,-0.138257273,0
-2.395026569,0.437164848,1
1.154979313,-0.680902958,0
-1.091518824,1.22450889,1
0.31725138,-0.431520663,0
0.994794,1.367251001,1
0.86782724,1.262836949,1
2.054465006,1.075050949,1
-0.389756775,1.416874382,1
0.761459445,-1.45264891,0
0.919694568,-0.670116348,1
-3.534742233,-0.640579256,1
-0.821755049,1.585062395,1
-2.827044357,0.435789945,1
0.134405638,1.314713682,1
0.74085592,1.220029253,1
0.107913793,0.752448895,1
1.185905752,-0.475143015,0
0.16377571,-1.596227458,0
0.490972438,0.430475599,1
0.962165973,-0.825685253,0
1.736700026,0.971792079,1
0.876679298,-1.361487489,0
-3.164975548,0.074485427,1
1.877184755,1.206252563,1
-0.019834109,2.014733874,1
-1.364394382,-0.732015104,0
0.743547518,-1.425546662,0
-0.683691401,-1.917312585,0
-1.622931603,-1.30780933,0
0.727157548,0.593800787,1
0.203343526,1.335459506,1
-2.930833588,-0.174095323,1
1.040221575,-0.920580382,0
-1.613175427,-0.220228345,0
-1.763435454,0.782498383,1
-2.201396026,0.243647818,1
2.58862425,1.10219558,1
-1.357345312,0.51094386,1
-2.180565342,0.84407413,1
1.050023308,-0.963296802,0
1.367357483,-0.479008216,0
-1.252663004,0.69796018,1
-0.552152237,-2.153311096,0
-0.623073671,1.71517878,1
-2.812687477,-0.209517293,0
-1.527743412,-1.17241986,0
0.967295624,-1.05240489,0
-0.991699612,-1.69252721,0
0.967223016,-0.962484813,0
-2.792324893,-0.253884231,1
-0.315871447,1.244181972,1
1.164269437,-0.615530003,0
0.824266933,-1.351512747,0
-1.557489399,0.74020037,1
-1.691246717,1.007008429,1
-1.758979898,-1.007997555,0
0.68288081,1.166215395,1
0.023079505,1.834365608,1
1.201399432,-0.886293725,1
-1.800608227,0.644160267,1
3.322540948,1.28719936,1
-2.257677174,0.552788322,1
0.276698365,0.943359443,1
1.13484496,1.010563676,1
-1.983030132,0.044286198,1
-0.794192417,0.458347797,1
0.181029133,0.654388252,1
-3.167548958,-0.105412935,1
0.873564876,0.998183417,1
-2.401913229,0.651820572,0
0.770867636,-1.624144501,0
0.947092567,-1.541147745,0
1.007807865,-1.06615999,0
0.765461722,-1.37870088,0
0.915512586,-0.893730388,0
1.068429697,-0.890133366,0
-0.607263805,1.842694699,1
0.662324893,0.771127947,1
-0.14567717,-0.872676352,0
-2.380001693,0.59678776,1
0.780064924,-1.278682898,0
-2.804226547,0.602060967,1
-1.503224594,0.530620487,1
0.211401911,1.462381773,1
0.015611687,1.039951844,0
-1.655292996,0.089889802,0
1.964268235,1.197235046,1
1.125127236,-0.487719364,0
-0.821019728,0.557438789,1
-1.359262387,0.549274262,1
2.144230178,1.239835392,1
0.872583672,-1.194298016,0
0.041494606,0.786927101,1
-1.326225437,-0.145802082,0
1.150271831,-0.573708919,0
-0.211638932,1.331718103,1
2.572942212,1.477159115,1
1.352853557,-0.482951969,0
0.492022131,0.758350308,1
0.19475455,-0.567827087,0
0.083616002,0.877419093,1
-0.900975784,-2.102264959,0
-2.15623441,-2.031879243,0
-2.560117139,0.000424935,0
0.606365242,-1.674069315,0
-0.283301145,-2.608366404,0
0.994761349,-1.271253856,0
-1.943129944,0.188276185,0
1.273440254,-0.169882278,0
0.26425677,1.102828509,1
-2.132581315,0.146036313,0
0.734696431,0.477157389,1
1.991822921,1.200606448,1
0.607912785,-1.651899153,0
1.406545443,-0.340040058,0
0.849589411,1.241844679,1
1.138121774,-1.049541778,0
0.889501791,-1.34961442,0
-2.078944594,-1.109469864,0
0.833297608,-1.068714481,0
0.211370466,0.870538644,1
-0.953360516,0.049971868,0
-0.07661408,1.204684779,1
-0.723898041,1.042300777,1
1.739763936,1.072917034,1
-1.987251986,0.690864344,1
1.178902766,-0.409171522,0
2.459028725,1.308891206,1
-0.80007675,1.054220063,1
1.25445853,0.114464855,0
0.546351982,0.883833857,1
0.369005208,0.783593409,1
0.728083876,-1.618260381,0
1.266019928,-0.524796461,0
-3.60521807,-1.146535091,1
-0.708485344,-1.205617148,0
0.947809297,-0.809019661,0
-1.805646576,1.152808918,1
-1.02398487,-1.562925431,0
0.698338427,-1.560531979,0
-1.420133396,-0.23670372,0
-1.095557872,-1.891425736,0
-0.804478864,0.953416011,1
-2.627363457,0.070190503,1
0.749941023,-1.87461528,0
1.396207078,-0.103388487,0
-0.585657738,-1.617424811,0
0.437365677,1.254860624,1
0.337803713,0.804449522,1
1.130053819,-0.581619397,0
0.620778802,-2.698386593,0
1.429001532,-0.183275169,0
0.746214955,-1.274115625,0
1.176096322,-1.034029909,0
0.202730062,-1.306981839,0
1.219856727,-1.139935555,0
1.018976614,-1.544339684,0
-0.687007128,-0.313677185,0
1.314071064,-0.359298419,0
-0.294945598,0.573848983,1
1.970008048,1.026721407,1
-2.945807748,0.188583939,0
1.219053649,1.23602763,1
-0.355876775,1.553178001,1
-1.513340815,0.700312394,1
-3.016124929,0.688761284,0
1.322084384,0.785226923,1
1.225801235,1.144083443,1
-0.567634438,1.23249034,1
-2.648518585,0.044955635,1
2.302331203,1.079596774,1
-0.994586345,-0.055179991,0
0.926651397,-1.167134072,0
0.683796552,0.862435938,1
-1.4930428,0.017752502,0
-0.183700118,-1.19492671,0
0.859422777,-1.078944572,0
-0.749994302,1.252311836,1
1.501667206,-0.298262223,0
1.841500885,2.738012131,1
-2.561362885,-0.17690537,0
0.550307197,-2.221946833,0
-1.044692998,0.558777772,1
-1.545403644,0.801650538,0
0.486238666,0.639108621,1
-0.352638444,1.705912167,1
0.845210855,-0.886896118,0
-0.872234156,-0.756873485,0
0.743790096,-1.425557228,0
-0.684929199,-1.335609708,0
1.228756179,-0.636780364,0
1.150383155,-1.088926841,0
0.713200488,-1.684722329,0
0.904177792,-1.070633381,0
-0.787675238,0.835159831,1
-1.772826125,0.456481101,1
1.073440419,1.072372845,1
-1.168997716,-0.979326841,0
1.960080262,0.789702903,1
-1.274092955,0.904294639,1
-0.83472915,0.794442018,1
1.10186336,-0.927535859,0
0.920527065,-0.986012232,0
-0.096645199,1.162316772,1
-0.905648615,-1.474295491,0
1.024170393,-0.943028084,0
-0.687829006,0.259860354,1
-2.346401727,0.741308142,0
-1.322774068,0.697200404,1
0.194390188,-1.595102359,0
2.506342249,1.222099307,1
1.315478427,1.157684067,1
-1.586770604,0.498378357,1
0.849161355,-1.193493112,0
-0.090558036,1.385834265,1
1.424777798,-2.36352697,0
0.372412056,1.128445037,1
-2.112073855,0.683795276,1
-1.474635454,0.512106401,1
1.669453459,0.967571312,1
-1.50507508,0.2939808,1
2.146331588,1.612607434,1
1.012567888,1.113108157,1
1.448113088,-0.332041519,0
0.952237155,-1.183658992,0
-0.309904252,-1.547636791,0
-0.302014244,0.586575493,1
1.081286473,-0.634610715,0
-1.978496698,0.384919877,1
-1.24879434,-0.036108241,0
0.961939611,-0.854759172,0
-1.280229677,-0.426315599,0
0.549642957,1.187081004,1
-1.846766537,0.783843016,1
0.148550168,1.25161024,1
1.453247229,1.133972172,1
0.730245554,0.944241115,1
-0.608186096,-0.7648266,0
-1.094167682,0.545909009,1
0.259037219,1.829994326,1
-0.414912456,0.588392482,1
-2.449187838,0.30140517,0
0.9652314,-0.863947789,0
-0.626651728,1.19256805,1
0.840518486,0.983786185,1
-1.672521084,1.191295473,1
2.056581435,0.771767627,1
1.272684417,2.193676349,1
-1.312129991,-1.520954709,0
0.024473012,1.001864397,1
1.528341439,-0.079584296,0
-0.67822739,0.912720337,1
0.955897993,-1.207811098,0
1.061238334,-1.246855883,0
0.069399375,-2.155359932,0
-0.908502571,-1.187832036,0
-0.088994629,-1.745570027,0
1.207665357,-0.939378329,0
1.123884157,-1.101537428,0
1.262499898,1.134884924,1
-1.548030999,-0.315317379,0
-0.874638146,0.773693294,1
-1.688433514,0.552052941,1
1.032135599,1.090074208,1
-1.379926812,0.171704757,1
-1.138956765,0.033246219,0
1.874575109,1.150599479,1
0.993932496,0.809229416,1
-1.423050834,-0.40684289,0
1.084656899,-0.862532384,0
-1.043598296,0.554814325,1
-0.967480703,1.699129777,1
-0.006795016,0.760995919,1
1.001089855,1.200360807,1
1.155140614,0.896824371,1
-0.465789969,-1.110035641,0
-1.125090505,-1.211445517,0
1.164173829,-0.736644865,0
-1.93221284,-0.971397945,0
-0.410169169,-2.115200484,0
0.926821822,-1.108849938,0
0.968531538,-0.736452851,0
-1.013796444,1.095483014,1
1.743535155,1.275912511,1
0.578541079,-1.434725556,0
0.926108102,-1.184295596,0
-0.132372945,1.632810557,1
-2.127326486,-1.654628229,0
-1.012118998,0.668004518,1
-0.414912145,1.099088898,1
0.706879229,-1.194656656,0
0.59826422,0.958478642,1
-0.404063134,-1.265521787,0
2.828182262,1.068386824,1
-0.036560519,0.878576257,1
0.17934794,1.951616576,1
0.253507424,-0.96536923,0
-0.956498701,-0.733288389,0
0.373473305,1.822318456,1
0.437394586,-3.001649261,0
-2.357807472,0.407441167,1
-0.994639133,-0.728195242,0
0.826534743,-1.209829406,0
-1.017026713,-0.827176214,0
-0.456305226,0.905160385,1
0.338772853,0.550582566,1
-2.004441852,0.75769199,1
-0.80929727,-0.881095442,0
-2.259976353,0.116970442,1
-1.468343819,1.128844796,1
1.541294268,0.940870073,1
0.916481825,-1.355417695,0
-0.516601143,0.88489924,1
-0.406721573,0.892288449,1
-1.031613151,-1.570374599,0
-1.660657053,0.822322028,1
-1.68985436,0.837082676,0
0.803684002,-1.291903316,0
-0.807945653,-1.390377063,0
1.438360932,0.881719778,1
-0.824183918,0.909205015,1
1.38360083,-0.090141182,0
1.058976956,-0.727314707,0
0.144152422,-1.671743766,0
0.388438241,-1.571378074,0
0.936164651,-1.128540696,0
-1.816307053,-1.711952451,0
0.502167526,0.932317857,1
-1.836239757,-0.428784305,1
0.733943652,-1.599737821,0
0.994483601,-1.24557346,0
-0.083819508,-3.376000128,0
-1.227069082,-0.423894581,0
0.716031873,-1.741112557,0
1.04815358,-0.882831309,0
1.028842392,-0.781680968,0
-1.425752233,0.863951427,1
-0.114352277,1.181524609,1
-0.827856933,1.637038747,1
0.966156002,-1.300436557,0
0.72761576,0.752390372,1
-1.311835058,-0.624536693,0
0.912648863,-1.299154633,0
-0.473575346,-1.445830056,0
1.204730016,-0.886208908,0
-2.125917448,0.436524342,1
-1.143506402,-0.616032905,0
1.304908108,-0.60855759,0
-1.58478557,1.342443346,1
-0.745426345,1.154247203,1
-1.87716531,0.257815079,1
1.221841117,-0.557010091,0
1.226680099,0.818738687,1
0.932221674,-0.859119476,0
-0.365714325,0.905556077,1
-0.586913352,-1.857553148,0
0.930403789,-1.214939514,0
1.188136266,-0.319979821,0
0.628600257,-1.571496654,0
0.295744149,1.19925348,1
1.290078589,-1.410313614,0
0.965122249,-0.840975098,0
0.598290642,-1.926953582,0
1.262644401,0.854348618,1
-0.845774409,-1.889283299,0
-0.593163785,0.860808686,1
-2.525434783,0.722911976,1
-1.603937831,0.242476059,1
0.06016488,-0.729548935,0
0.729184913,-1.283466738,0
0.927578772,-0.906525983,0
0.787010595,0.925745672,1
0.312643679,0.899875752,1
-1.094097376,0.749550268,1
2.013810205,1.203483814,1
1.139570139,-0.776796969,0
1.321370981,-0.182878556,0
0.884893699,0.900540763,1
-2.821714659,0.725248737,1
0.105222507,0.779420253,1
-2.299221677,1.124325987,1
1.019358377,-0.880205605,0
-2.680119434,0.090064307,0
-2.200977316,0.692357995,1
-1.629590598,-0.458269598,0
1.082756708,-0.576815859,0
-0.237517985,1.449412468,1
-0.58231718,-1.415930887,0
1.043542909,1.967353421,1
0.789211052,-1.412451273,0
-0.040350291,1.113438626,1
-2.166455651,-0.234283755,0
-0.737686604,-1.644278393,0
-1.612849249,0.036929466,1
1.18105373,0.846083001,1
0.414058239,1.621920281,1
3.609287202,1.529046629,1
1.666407158,1.116463527,1
0.665694446,-1.693469191,0
1.128056198,1.006873892,1
0.509669453,1.62779179,1
-0.716977437,-0.78660986,0
0.305307373,0.987128882,1
-1.901940819,0.487766894,1
-2.745146588,-0.201666691,1
1.016195756,-0.898878379,0
0.94900267,-0.842362333,0
-1.11181477,1.544553817,1
0.905137913,-1.322283743,0
0.846867401,-1.134350365,0
0.126256122,-1.868614551,0
1.616030103,0.83151647,1
1.051715858,0.891248846,1
-0.092725591,0.779242055,1
-1.460659012,-0.46574315,0
1.392513348,0.942156225,1
0.452511454,1.017069667,1
-0.265836505,-1.578618308,0
1.098622919,-0.632888911,0
-1.8180842,0.886250003,1
0.780078933,-1.404025033,0
-0.832506409,-1.87411222,0
1.148739069,-0.781199377,0
-0.598128646,1.195066655,1
0.824378456,-2.916816253,0
0.268718206,0.89005886,1
0.766408927,0.923274563,1
-2.922105082,-0.14729409,1
1.885885194,1.146439727,1
1.68269768,0.895219679,1
0.414498057,0.810669419,1
-0.437695292,1.586989976,1
1.136564191,-0.583027493,0
0.034838673,-2.149366685,0
-0.682220756,-0.923037253,0
-1.3533906,0.72051821,1
0.678671192,-1.55232116,0
-1.836350381,0.365199403,1
-0.812020416,0.085214192,0
1.577600055,0.673247207,1
1.154681453,1.089117008,1
1.030620143,-0.85372226,0
-0.630430309,-1.44486512,0
2.144936319,1.169508513,1
0.904373561,-1.369604156,0
-1.433453509,-1.135489697,0
1.116285734,-0.873049954,0
1.183509247,1.625547987,1
1.186169824,-0.387796118,0
1.194068992,-0.86393144,0
1.270968223,-0.311754438,0
-0.083407907,2.023607926,1
0.138240336,-2.145433873,0
-2.921716,0.188704824,1
-0.243385969,0.64856105,1
0.999388196,-0.973191767,0
-0.933129115,1.498712241,1
2.19759129,1.235578394,1
0.023165614,0.837700211,1
-0.159312636,-1.733757219,0
1.090838202,-2.32446619,0
-2.002488549,0.321921,1
1.241247903,1.089710312,1
-1.12933107,-0.898802794,0
0.540257176,-1.556352072,0
1.283866782,-0.655272215,0
-0.343623666,1.836241452,1
2.309408835,0.993907871,1
1.147971802,0.98673622,1
-2.763546396,0.713120588,1
1.32971524,-0.64689288,0
0.933120995,-1.107887081,0
-0.121338546,-1.683411892,0
-1.091628223,-1.754438574,0
-2.810066508,-0.377093366,1
-2.215939077,-0.055065745,1
1.38248604,-0.476047239,0
-0.521493098,-0.574836103,0
2.269152707,1.546852735,1
-2.401686691,-0.793422961,0
-2.351600678,-0.464155874,0
0.053946202,-1.693727257,0
-0.731317062,1.930202202,1
-3.144273037,1.090378286,0
-1.033459505,1.222259606,1
-2.052612032,1.102509868,1
-1.706543305,0.879700383,1
2.405725338,2.916367642,1
2.919170529,1.681395218,1
-1.089818581,-0.586304483,0
-1.025147315,1.507517677,1
1.041751869,0.929650541,1
0.54115937,1.852881463,1
0.907668897,0.953026241,1
0.943120679,-0.940661338,0
-0.838482309,1.084850222,1
-0.242510851,0.457461391,1
0.403917848,2.071775497,1
0.70673216,1.153993495,1
0.276882258,0.986113636,1
1.267081906,0.778456696,1
-1.471677475,0.852470298,1
0.670395221,2.23863316,1
-0.690725881,1.140133842,1
-0.405974576,1.304690965,1
-0.886252191,1.117274062,1
0.260291793,-2.852338112,0
0.57167194,-3.307012476,0
0.903674434,-1.173814039,0
-0.021899895,1.479434772,1
1.047255319,1.043664491,1
-0.552601885,0.792679264,1
1.074380831,-0.678341209,0
1.5886632,0.840195674,1
-0.780099508,0.230104043,0
-3.570118485,-0.620662951,1
1.023492846,-1.320579906,0
-0.721490052,0.938262015,1
0.575613903,0.730586747,1
-1.139109667,-0.33154558,0
2.822846344,1.455469588,1
-0.785719095,1.193873704,1
0.903916882,-0.618152001,0
3.299934618,1.246324754,1
0.946051171,-3.045259924,0
0.266381778,-1.695166831,0
1.233956494,1.063531074,1
-0.208316607,-0.607309746,1
0.388663562,1.469998766,1
-1.196900239,-1.171719761,0
-0.04597826,0.621302515,1
-0.67546667,-1.060037791,0
1.509945059,0.048935233,0
1.019520378,-1.248494394,0
-0.876841297,1.579260976,1
0.701760848,-0.869988189,0
2.353741807,1.123613622,1
0.737726712,-1.498089773,0
1.004346692,1.090273032,1
0.448072596,0.996800291,1
1.25579659,-0.628899723,0
0.940273274,0.942155534,1
-1.625324943,-1.340583395,0
1.82400153,1.414574349,1
1.256791301,-0.624317554,0
1.487932827,1.141655529,1
0.770140663,1.333515741,1
-3.727558742,-0.441717327,1
0.890376998,-1.329426557,0
-0.91600063,0.612015539,1
-0.250392872,0.767005253,1
1.049720023,-1.192039121,0
-3.444975177,0.385756685,1
-2.284619549,0.172831408,0
0.791692641,-1.112042333,0
1.508262069,-0.027340654,0
-3.741989944,0.235573131,1
1.577365374,1.102261866,1
-1.65593883,0.268150133,1
-1.916470773,-0.111133562,0
2.22116899,0.911182531,1
-0.584263716,0.768582008,1
-0.33948168,-1.396617587,0
-2.457516246,0.203156261,1
1.715309269,1.278832879,1
1.004825618,-0.77568135,0
-2.81775706,0.200230593,1
0.811767912,-1.277798843,0
-0.014265811,-2.800441285,0
0.829514608,-1.323982056,0
-0.412378563,1.235533277,1
-0.354370803,-2.238715921,0
1.305536668,-0.459104411,0
-2.014990513,0.441957544,1
0.909356713,-1.612389119,0
0.945473606,-1.089030619,0
1.044570782,-1.088789498,0
0.77011189,-2.270502089,0
1.141705809,-1.371572126,0
0.826521344,-1.441462197,0
2.058872621,0.906554535,1
-0.804163079,1.341251065,1
-0.933834336,-0.544801793,0
0.40274246,1.114016586,1
1.814075187,1.196533977,1
-0.68828569,-1.469882501,0
0.934582797,1.121700974,1
-0.948544879,-0.417295243,0
0.121571153,1.807261417,1
-1.296086659,-0.372083215,0
0.861984337,-1.277002859,0
0.745740977,0.894403887,1
0.672545862,0.871397266,1
-0.845213804,0.99548878,1
1.707528759,0.978690145,1
1.07798274,-1.949511826,0
1.034352079,-0.929899014,0
1.068353603,-0.610760716,0
1.158935289,1.017987153,1
-2.31941615,1.105636733,1
-0.01703257,0.867435736,1
0.867241781,-1.270049588,0
-0.209974035,0.900206591,1
2.145638843,1.033773313,1
1.134989845,-0.821503216,0
-2.523962975,-0.254440839,1
-1.98633123,-0.059296476,1
0.685641596,0.797061846,1
1.383457812,0.85990885,1
0.72294366,0.687690912,1
-0.476196092,0.985035558,1
1.084200772,-1.229468394,0
1.277816304,-0.274679731,0
2.237781438,1.210660912,1
-1.182595537,0.419753239,1
-1.048477629,-1.016589523,0
-0.403919532,-1.697611822,0
0.952334515,-1.460120285,0
0.822182885,1.015106917,1
1.726225864,0.946072949,1
-2.13769079,1.118380656,1
1.305554129,-0.529562307,0
-2.092851547,-0.146091571,0
-1.337507706,1.146417085,1
1.076297764,-1.113305341,0
-0.858868305,0.410366828,1
-0.385969945,0.762306231,1
-2.052945119,0.729438205,1
0.303277351,1.064094289,1
-2.909736292,0.640920228,0
2.454876038,1.019340121,1
-1.021272907,-2.250286788,0
-0.093844152,-2.152656804,0
-1.078557066,1.317587954,1
0.985709817,2.18629731,1
-1.203046712,-1.34011453,0
0.291127133,0.722360894,1
-1.951547552,-1.646088775,0
-2.618126542,0.444329883,0
1.449213952,-0.444356725,0
-0.126616866,-1.247038697,0
-0.717255689,0.591925708,1
1.071321628,-0.609460303,0
1.013368908,-0.914475619,0
-1.135985869,-0.088273786,0
0.689566032,-2.279810918,0
-1.294908166,-1.417051574,0
1.398467534,-0.475603951,0
1.429494222,1.101790704,1
1.174001277,0.845357158,1
-0.415308927,0.59696678,1
-1.431246348,1.339156657,1
-1.447928513,0.665544895,1
1.052697174,1.002542418,1
0.297044001,1.165741779,1
0.951731403,1.286238482,1
2.748723884,1.2507418,1
-1.271309119,0.674677656,1
2.153244144,1.159233892,1
0.964768839,0.990633256,1
-0.749383801,1.101423088,1
-0.952732947,-0.372679075,0
1.093365828,-0.856296177,0
0.879549397,-0.738144563,0
0.995165357,-0.782188854,0
0.487461122,0.87041665,1
-0.313426237,1.408418548,1
-1.412105241,-0.544655585,0
-0.110818051,1.153624788,0
0.893968338,-1.352269343,0
-0.655055416,-2.390651128,0
1.302975689,1.103358229,1
0.619634877,0.370542726,1
-0.402140733,1.772108272,1
0.904598698,-1.536410194,0
1.25893284,-0.646832526,0
-0.256985502,1.08645004,1
1.269702864,-0.407185705,0
0.727570661,-1.325976599,0
0.18289474,0.873231504,1
-0.911592309,-1.155547912,0
1.502641761,1.23926414,1
-0.539492085,-1.010763001,0
0.646018548,-1.319083096,0
1.029867966,-1.150093843,0
-0.584404881,1.387338429,1
0.569941068,1.011523036,1
-1.584601588,1.114987352,1
-1.925587579,0.661784334,1
0.496916291,2.009087511,1
-0.297013801,-1.426096815,0
-2.239667498,-2.216079099,0
-1.638682146,0.408675053,0
1.20059986,1.476195022,1
0.755371654,-1.364753579,0
0.666784245,-2.205088697,0
-0.828063959,0.612695087,1
0.292573058,-2.093960773,0
-0.25459595,-0.659280519,0
1.138319569,-2.628404383,0
0.887230583,-0.986464723,0
1.226865186,-0.837234783,0
3.049138441,1.473812501,1
0.729090317,0.804635002,1
-0.87552043,-0.63258192,0
1.082969669,-0.847307122,0
0.902638948,1.318629272,1
0.95351083,-0.361141556,0
-0.940004108,0.921208025,1
0.218218259,1.287646993,1
-1.398077763,0.457584846,0
1.892049975,1.108028386,1
0.5999816,1.048202075,1
0.891681584,-1.231979847,0
1.023583445,-0.71085941,0
