x,y
37.71896432,-5078.682478
24.65493147,-2246.26878
-43.23835115,-8285.752536
-45.87552672,-8767.603054
35.16538982,-4671.780988
8.697949199,-23.09644802
16.10089251,-583.6506265
8.797839563,-300.9110397
-24.23788506,-3033.286337
18.04878722,-1114.839748
39.52473544,-5343.33099
-11.88710028,-795.9402889
-18.56607572,-1703.897348
-34.22537968,-5131.098245
17.09180758,-1117.016729
3.171837708,-156.4598066
31.09360861,-3297.053683
1.4934938,52.75346188
-31.14159495,-4515.487993
27.85156799,-2504.884568
40.49515121,-5991.866253
6.370336446,-74.24475801
9.976581314,-204.1358005
11.99110451,-516.6733799
15.05372721,-658.5113244
-36.80343626,-6139.280769
-24.84541926,-2688.579562
19.08696244,-1095.511236
-11.8739135,-826.930897
5.923358468,-85.20221306
-30.26304855,-4311.113135
28.47854308,-2716.757134
12.04920269,-462.3502391
-27.03538596,-3254.729134
-41.08494476,-7403.585609
48.18662184,-8815.941248
14.71265928,-489.6923549
22.56058854,-1671.460943
11.47802118,-305.3317833
47.63138261,-8423.874516
-24.92889459,-2826.469324
-21.89219735,-2041.817519
5.020007609,-168.9251648
45.57509167,-7376.311575
-24.81670227,-3051.221506
3.819839917,77.70187233
8.284032025,-101.395618
-1.632369538,-54.38081729
-1.854714944,-202.0879743
-20.84359189,-1917.752783
-31.84013268,-4479.916
-26.72494717,-3232.668543
-1.165235612,-131.286148
16.45111474,-976.4984215
-45.79647968,-8834.465618
45.05188364,-7361.211027
-5.429333624,-241.3437995
-6.960401483,-209.75056
24.7575558,-2169.035784
-25.49338486,-2997.599359
24.28389662,-2070.145183
-21.53768434,-2011.492337
-43.86151385,-8429.510721
11.27649552,-449.4105869
-12.14481714,-945.0121857
31.87560474,-3594.080394
-44.92811298,-8468.754467
38.27301064,-5165.113001
-41.89163815,-7789.576036
33.62792746,-3784.876667
19.67012326,-1126.014926
10.33393542,-242.7300953
1.371665812,174.5346546
-25.21978131,-2851.326237
20.4222654,-1194.034762
4.672402857,-48.28129161
38.15866982,-5267.891313
-36.54442054,-6141.035866
36.8822384,-5010.381808
48.08864731,-8865.95996
-13.00188639,-790.9728002
-30.55570193,-4299.426239
-1.613388344,-14.01671964
-6.19346866,-218.7905742
-34.04086963,-5042.280626
42.34989812,-6786.319592
-8.010439551,-329.5554113
15.92624573,-701.2179382
-8.046118315,-340.6379654
43.54886709,-7297.81268
21.23967088,-1444.61792
45.25633684,-7224.822882
41.53693249,-6334.094385
-31.73225804,-4306.263575
16.85246869,-1067.125299
-40.34742531,-6926.019404
48.41813055,-8895.411321
24.3689981,-2128.438653
-28.6641948,-3779.159357
11.73901232,-427.9928309
-16.44016119,-1379.184621
13.26074275,-427.8652153
1.575689564,-42.91472419
28.69182104,-3032.608264
0.261009838,101.6365747
-33.54637672,-4855.85096
0.746221166,154.4970534
32.28135147,-3624.049328
-7.118093175,-336.4968773
-34.23148908,-4992.560633
17.48914128,-920.6059617
-22.33692279,-2478.802358
-12.5213969,-797.1542259
-10.32047656,-494.4878996
-36.78838307,-6006.301773
46.6225713,-7979.0821
46.11589823,-7409.077639
-48.59897401,-10400.43254
0.936510485,38.84816082
-30.49118423,-4344.633902
35.30202058,-4689.682496
35.28831524,-4577.717882
7.429667644,-92.95330729
-18.3043682,-1440.305057
-11.32461043,-727.5852867
26.48078713,-2266.339124
18.04341271,-1108.668913
-37.46964958,-6290.199257
11.98366899,-225.2439944
18.7665958,-1070.31398
26.02810904,-2186.38423
-27.28657378,-3138.272619
-27.57058344,-3350.125372
-48.49839989,-10430.94415
8.533001495,-177.5415991
23.277367,-2010.577297
36.45551168,-4809.668985
-42.11554156,-7891.34405
-6.739612076,-255.5537545
30.4789282,-3231.006733
0.956585171,18.79142485
-9.500700075,-478.2612863
-3.430509014,-245.5431388
-13.14282706,-797.0508355
6.203416277,-207.2123909
5.235263962,-155.8463662
-31.73756037,-4349.815143
17.29088846,-1002.777346
14.23940298,-597.651192
31.63003555,-3522.012621
-23.50311515,-2676.954789
29.91674898,-3283.870966
-18.85609307,-1875.065319
21.5283663,-1590.931427
41.32583116,-6496.432167
20.3561214,-1234.742068
-41.31096021,-7730.342383
0.783791672,83.84764812
27.61818619,-2632.258325
0.325042486,-104.5504584
-44.14662027,-8235.3994
16.79957469,-747.7992203
-9.032167077,-522.3594746
-49.89517785,-10818.50741
17.42798972,-858.2345574
-3.861750828,-186.0619985
45.76610419,-7241.654582
-11.34191992,-666.1479772
-23.98239652,-2785.865631
-29.19210396,-4020.792243
13.46509991,-288.7620417
-14.56597734,-916.0895421
-36.46297458,-6134.894121
-28.32730091,-3604.136458
10.60930844,-436.1523427
-5.619832758,-215.7408677
-1.957292045,120.2887141
38.6996187,-5154.587781
-48.74007294,-10601.4985
7.849126702,-45.32502692
-43.35606285,-8391.464885
-20.75528585,-1714.559374
-1.299023069,-197.1599645
-32.37791087,-4585.374707
-0.394623875,72.49383079
12.1845444,-518.5203447
23.19757899,-1929.616568
48.78557665,-9002.933242
-9.795869264,-425.7054411
38.45613389,-5266.06202
-30.96372954,-4397.417529
16.6796378,-990.1588695
-1.061064332,-25.33735328
-3.011655414,-41.3048531
-11.51411742,-824.313559
-35.25573908,-5556.507566
31.72231268,-3444.423891
-38.96909044,-6482.67199
31.55354347,-3450.790747
32.04021386,-3409.943582
-23.17909296,-2526.149217
-40.31954955,-6920.057153
5.698198654,-68.45396218
33.15411354,-3760.087598
17.69708043,-1059.483975
-24.48195247,-2900.001947
-22.65439196,-2509.274886
-22.3196937,-2277.87212
22.62937464,-1642.002646
24.9991132,-2081.746442
-14.81450418,-825.0271697
45.3730212,-7429.671334
45.16147732,-7218.525835
9.992911688,-270.6235526
21.66018579,-1345.114272
39.67955998,-5426.898857
-38.57682802,-6385.519072
-6.515882983,-202.4060484
34.4348139,-4131.376388
12.97014962,-427.5961463
32.02481079,-3709.87028
-42.68192097,-8071.572719
47.97643391,-9042.195484
21.9744525,-1585.738948
46.65112438,-8022.91609
-15.2034994,-1143.590984
9.792918201,-116.3694336
-1.677614276,-76.84141238
33.07381481,-3484.766715
-42.86033185,-8144.670175
-3.572752167,-137.4174603
-29.15699932,-4063.129077
19.87803138,-1227.107757
23.19389756,-1893.124482
-41.95362175,-8132.452701
-10.12067521,-538.3419415
42.25189572,-6721.185436
-6.353365198,-171.4740469
-26.26828865,-2806.181722
-27.11649073,-3231.057924
-22.86279543,-2636.500711
31.0064056,-3331.891181
-5.606676933,-140.6868269
41.01448305,-6162.603276
-5.473421191,-284.3017774
-8.589144713,-360.1637023
9.038440021,-282.1698567
-5.609523154,-223.6420452
-42.69792511,-8242.344842
-5.165788835,-293.2498434
40.77092375,-5915.977943
0.117987261,5.83827502
-33.38724153,-4639.872563
-30.75937134,-4467.020498
2.849116522,40.37530753
41.42043933,-6474.131016
-46.41969064,-9073.15689
-33.62084743,-4732.56079
-34.41480701,-5121.841286
-1.159401788,-226.9864477
-11.89800327,-720.2350167
27.10040326,-2376.509138
-35.90685508,-5872.397953
17.03254528,-1056.453309
7.510906285,-234.1946757
31.90151367,-3408.759642
10.72941819,-410.6457311
23.07649109,-1936.221073
24.37688243,-2091.380345
11.92581058,-177.287672
-25.19336209,-2677.918142
-35.51737717,-5884.949591
-1.438759324,-67.786972
-11.52241522,-664.3600035
-45.23582547,-8812.986508
-46.67964623,-9171.282189
13.11825463,-479.9108437
-19.05607801,-1574.617039
-31.23014514,-4492.13033
26.58537108,-2358.41636
11.07768029,-157.7566808
21.99717594,-1544.535802
9.406642013,-241.1927294
22.27988506,-1789.688761
40.87900181,-5962.521049
-37.29216831,-6176.402352
26.00161048,-2417.911692
-41.13589954,-7547.693268
18.2712451,-821.7123263
40.911104,-6091.916798
-34.58193003,-5507.209492
43.92280581,-7153.489591
44.15120411,-7123.411753
-6.352261508,-183.8724603
-25.40969832,-2938.064485
-42.85444289,-8210.867293
35.37444511,-4625.44869
9.473881882,-314.1264238
7.580450509,46.38705228
-14.80105278,-1064.406433
36.4626503,-5017.971573
-43.22648895,-8280.788929
-29.89419189,-4208.683373
40.82835501,-6096.81928
-30.7388791,-4343.21935
-36.88604395,-5944.915558
27.5046948,-2440.539251
21.36566221,-1493.022806
-3.094837477,-169.9629929
-14.27763261,-968.1456458
-36.49098772,-6235.874958
-38.78804135,-6210.922524
-1.73688124,-6.498790339
42.59012272,-6976.226188
-27.38478242,-3270.528444
-41.05307034,-7553.355153
0.707168642,70.63439204
-19.90341793,-1797.095506
27.49593038,-2487.674002
-49.262529,-10659.04414
-24.88639611,-2801.380125
16.52123963,-994.7000171
-30.39417451,-4453.183986
49.36182979,-9237.192848
25.61821822,-2247.865148
-17.15324754,-1493.421913
4.121563877,-210.9025764
-2.165274977,46.28492249
-28.32301791,-3611.006635
29.35018763,-3267.267285
13.82143011,-507.7052468
26.45704811,-2161.561178
23.98088109,-1826.096344
-37.28356298,-6244.770128
18.40252985,-985.5995886
24.72830553,-2216.037629
-14.19153247,-912.2670703
-30.93842838,-4398.666776
7.438753498,-33.44282392
-23.76504016,-2804.750176
-10.82692687,-836.8907194
-17.89581018,-1663.719679
-22.98568398,-2529.510549
-49.53027681,-10805.80932
-18.7145904,-1714.813934
16.10917255,-791.6934225
0.6922971,66.07678951
37.81323523,-5193.063998
-42.38907551,-8104.15863
46.43934121,-7656.41589
-36.70878227,-6091.711714
9.694660397,-379.2004147
-12.13490564,-646.1640719
-10.1870661,-671.1838376
28.82548186,-3047.451884
3.832965892,-157.0835808
-4.660299838,-194.8730438
-48.5770085,-10467.18751
-18.17532398,-1693.948963
-22.69861851,-2573.538461
-9.808511594,-719.4309751
-27.00090653,-2864.806393
18.3434108,-971.5438076
-13.55012346,-905.376987
-30.73367492,-4366.786338
-37.94280213,-6236.796562
15.17329905,-646.0053195
-18.79262692,-1757.60152
-42.97224562,-8155.867797
14.9958645,-727.4890157
34.88982174,-4212.695156
-39.86702696,-6933.901079
-15.76399428,-1267.64961
-28.83697067,-3763.63538
-40.87942446,-7295.274418
-24.73828078,-3026.062588
-29.29754481,-3930.515743
11.6053958,-403.6300552
39.18487355,-5394.157551
21.64118743,-1460.904849
36.52205183,-4908.149692
33.82487654,-3709.505871
-48.04325974,-10191.78555
-16.87574413,-1514.431866
-44.37465979,-8490.627517
17.26455153,-1227.19664
-26.19192878,-2947.509896
-2.506532332,-258.3660689
-44.49165696,-8482.110939
34.04808923,-4048.756897
9.987495838,-194.994882
-22.05468472,-2561.644886
46.50434999,-7688.997172
-41.22661161,-7561.837446
-45.31009313,-8756.993585
11.76250054,-426.8766886
46.85051156,-7967.48748
-37.36674332,-6261.013128
-12.85954464,-978.4860119
-22.63329239,-2348.930876
-37.08780772,-6166.164416
-11.40133329,-823.9571476
-18.68067082,-1572.889686
35.46186178,-4622.88272
29.31545343,-3272.062321
12.37399294,-377.0863348
5.211880937,-236.1751046
-26.35685327,-3130.871457
-26.27708321,-2997.131478
-19.42140384,-1695.516026
-27.63593751,-3363.407398
-33.90633927,-5176.96464
39.04592586,-5195.307864
27.61513821,-2404.520215
37.94438308,-5011.255663
30.05026037,-3390.380167
-41.6592716,-7788.643395
-33.70040898,-4997.078607
-47.38277397,-9738.917067
-17.75869668,-1596.756034
-29.53032931,-4176.510702
2.739868497,110.5997035
-46.60879351,-9165.575261
-34.24354662,-5074.787505
10.38806697,-400.6683423
7.920673441,-217.0840415
4.035136581,42.97636867
45.62058988,-7213.035352
13.08919743,-576.8438135
10.01085279,-503.0969322
-45.20487089,-8453.329097
-27.43384253,-3305.259545
-14.17376138,-812.9299001
23.59433122,-1912.541852
2.798262869,-104.4030415
20.96318246,-1376.009406
-0.436243891,-88.7146207
29.40673884,-3155.360824
-29.32619462,-3915.926644
44.18488293,-7078.394092
15.63918591,-945.1185443
-25.66521867,-2817.808568
-22.05241001,-2283.522852
-40.55192545,-7162.644782
18.03488053,-1317.080788
43.1054503,-6938.532905
7.283906517,-40.21297636
41.07358444,-6147.27307
13.79225623,-581.9552352
47.21211475,-8295.131567
13.73530305,-562.4037418
30.08201535,-3160.676548
37.93593771,-5209.475468
45.67880721,-7398.97748
-18.94169591,-1797.446404
10.44252,-240.101379
-22.57656425,-2453.204118
-42.69566302,-8170.614391
-35.47618118,-5641.445877
-17.44839986,-1514.758583
5.212480017,21.9570763
-32.23448626,-4711.621762
5.590999483,-39.26638581
16.4674327,-806.817745
4.376482752,0.485520556
37.80384368,-5028.950372
-41.89499494,-7655.524152
-47.28131403,-9570.832749
15.7186476,-863.6555828
-32.93828974,-4719.215947
-1.358154601,-31.02879423
8.72627101,-202.7393882
-18.5989279,-1697.841406
-14.18036691,-808.7304999
47.28669196,-8323.310675
-38.44694979,-6360.963963
39.53958557,-5447.29818
34.4504509,-4135.437511
-37.84224352,-6159.552787
-34.7862052,-5424.199744
25.23174309,-2181.300939
-32.32662942,-4418.169623
9.634512508,-164.8658117
-4.064181559,-96.83741883
28.03932931,-2354.369645
26.7904995,-2301.943076
5.993521363,-28.58104151
36.97561965,-5063.021041
-27.8821675,-3402.06549
30.95464077,-3498.906088
-35.57698884,-5677.437214
7.47638932,114.6220398
-11.62388318,-762.1527605
15.06043855,-631.5617186
4.716426708,-101.6112451
-11.70887027,-823.9503143
-34.72483778,-5549.005508
-27.3172265,-3265.802918
-18.52319863,-1773.652504
-39.11238826,-6348.301952
-15.05030536,-1060.547668
-12.6592836,-817.8476943
-21.20818903,-1887.311369
43.71599817,-7226.307602
48.30696805,-8833.817126
41.48303168,-6508.059739
-23.4132876,-2746.884567
-43.01358497,-8232.616947
-16.36123728,-1286.233318
38.43812636,-5254.872335
-49.18803443,-10620.20592
-35.26398,-5494.48918
-21.15244667,-2097.755537
-36.73467194,-6228.933355
-45.8989128,-8857.304009
40.21458404,-5654.076663
46.49890632,-7777.498958
-7.570602097,-380.1509652
-34.56355482,-5286.569916
48.94223231,-9099.674975
19.85883491,-1220.510946
18.42339123,-1236.5666
-10.3600035,-590.6094557
49.08849058,-9161.030031
40.993592,-6172.98573
-35.38747908,-5759.535637
-6.580727845,-309.6720196
-9.249639197,-557.3872795
43.96161679,-7171.526821
-10.62476196,-543.198463
29.88481913,-3322.994913
-49.73109113,-10963.48545
2.118125991,-23.03408596
21.13882167,-1265.919198
-27.7795979,-3477.94587
-21.12617475,-1827.600118
30.35637924,-3462.931965
39.43921471,-5465.079009
31.16143426,-3562.352218
15.85750211,-663.5602763
48.72438345,-9104.194674
17.3245111,-1000.417211
-29.77193115,-4334.790556
-35.54319963,-5821.305703
-29.87690252,-4131.693985
-40.08889465,-6993.44162
12.33153019,-433.6449939
17.96095935,-1047.321201
-18.01591024,-1470.312281
-31.76861979,-4383.354803
41.32160646,-6222.199439
-38.35909817,-6355.237543
47.47374741,-8447.69913
-29.32345992,-4025.973501
41.6375196,-6570.140443
16.90776623,-869.8820219
-27.54748488,-3260.998005
-34.8872413,-5363.137493
21.74472935,-1404.292072
-40.16825292,-6917.009409
6.04928202,-120.4110676
2.620648599,73.36756582
-28.08756693,-3430.22537
16.69828946,-860.493789
-4.785416428,-96.67323698
-0.963005797,138.1546829
-3.224372043,-61.16662142
27.38718792,-2337.686751
-13.73799584,-885.7337302
21.53886988,-1394.24587
-34.26701306,-5292.203813
-0.141487694,153.1208776
-30.33980456,-4474.599963
-31.68845487,-4420.011813
17.71865164,-1118.4092
39.70713533,-5603.804862
10.22584635,-273.6930441
-24.01251255,-2762.761802
8.242461318,40.28489698
-2.304137567,-30.94974453
36.83186816,-4978.31519
17.57825128,-1046.363525
10.74324036,-214.4601561
38.02320247,-5020.308389
30.57286735,-3411.499801
9.902969373,-256.9991048
-31.4933656,-4246.960322
43.173929,-7010.961256
15.97784686,-719.0363431
19.40738384,-1239.032824
30.4169458,-3469.59596
-12.0326394,-709.5306168
-25.01440426,-2830.700282
-17.15006374,-1429.565662
47.82230376,-8667.449398
-25.47433968,-2824.601846
-10.72707464,-665.4655385
-47.35229226,-9748.225951
27.54530653,-2338.822525
-5.557412983,-84.56988139
-38.30942784,-6538.314146
49.707786,-9248.026494
17.89924409,-1182.996618
-5.788509464,-266.549863
-34.72658922,-5442.951293
-18.86790441,-1542.095725
3.38899364,125.2059786
-6.846232704,-212.0132153
39.13859376,-5230.010042
-34.76006192,-5350.410499
0.802604641,82.36496514
22.5320237,-1734.182498
22.74079926,-1835.16786
30.67705638,-3372.720077
19.20495862,-1175.528673
4.204664134,-67.89544705
-36.84613727,-6176.58275
-5.444899635,-232.6021969
-0.841124302,-9.923272179
19.88642134,-924.9892801
2.740483096,-103.6912274
-27.41728107,-3400.658557
-2.375056264,-22.81085282
-45.64187816,-8749.538788
31.35003448,-3541.65388
-30.01775589,-4199.037007
2.314717039,99.93016576
22.83885804,-1958.853075
-44.17515136,-8458.280216
-7.897013064,-448.6851034
-42.04170535,-7927.364004
1.353382297,38.35323119
6.598586988,6.742970366
-20.6352561,-2000.100914
36.85842433,-5010.012892
23.61645143,-2029.262385
16.33991599,-739.3276598
46.20239081,-7584.05376
38.7882187,-5276.796269
42.84188156,-6947.065011
21.2699141,-1457.045125
-41.67042894,-7611.181408
-24.56059013,-2911.905084
-15.19159105,-1266.224162
39.65809794,-5488.803744
21.89149016,-1458.170391
-23.90879724,-2713.432417
-37.17740332,-6180.900888
25.91696469,-2005.979993
30.48022643,-3460.376128
-23.59986283,-2697.098529
29.99866117,-3410.2755
-7.046670037,-353.1766638
38.81535236,-5262.522559
27.84389929,-2544.977201
-23.51474298,-2499.703741
-29.08621912,-3866.8254
-12.40238329,-920.0304419
29.92344193,-3327.839256
-25.71447499,-3001.04537
27.8873624,-2654.625644
-22.11852215,-2187.198039
1.782746347,63.3183125
-23.604266,-2624.743619
11.87927201,-369.3328991
-8.410295376,-444.866095
-18.15456496,-1566.940903
-19.9490214,-1919.115903
-3.668483148,-39.11509543
32.23664322,-3466.766631
-5.069367575,-96.51414591
45.77424051,-7558.665861
-5.155534287,-231.1872805
-43.08097419,-8270.879953
-30.88574665,-4362.466386
5.71624616,25.58876605
44.70855104,-7067.231406
11.50271329,-350.0597299
31.37111293,-3451.799755
6.458019928,105.7684346
3.784362895,-45.43203283
-49.09884324,-10639.92656
-21.12303801,-2062.182829
15.49674586,-712.6345185
37.18076194,-5003.475155
21.29229892,-1531.709152
23.40416896,-1956.323059
25.38521249,-2228.734486
-43.73909567,-8292.76685
27.84342078,-2806.106378
-48.33677415,-10537.9319
-15.05059579,-913.7614956
16.78947109,-977.2472709
8.258150729,-298.6748359
29.36145971,-3328.1934
-41.98783389,-7919.953451
-42.4111736,-8054.606642
-0.062807855,33.81718209
-32.5062878,-4434.375005
-41.1652085,-7441.104235
-28.7738685,-3833.160236
5.238110158,47.71094192
-41.12981491,-7247.936313
-42.38774803,-8074.16626
43.98952968,-7093.595163
0.809327256,117.9235399
48.33590828,-8931.463341
21.91278801,-1727.014119
21.31500284,-1425.305645
-20.60814598,-1861.546713
44.50532392,-7098.09665
-9.426107931,-608.0572351
-40.05431847,-6907.663762
-45.97718222,-8961.685808
-10.48907048,-556.353882
9.786133062,-268.4893375
-48.8991284,-10520.24345
-19.95541773,-1724.962837
-15.25116905,-1137.582451
18.81877153,-1333.29598
-16.32094451,-1329.90855
-37.317303,-6142.960725
3.303289761,-71.36850116
40.42470524,-5826.385953
-21.7269107,-2223.920242
2.760665419,188.3645652
29.47984673,-3197.947087
-19.545088,-1725.303809
-48.54152657,-10545.77462
24.49718012,-2190.376425
-21.51871446,-2251.56308
42.79890419,-6841.40698
-49.42146897,-10672.04595
-2.817300065,-150.5819529
-36.22661398,-5720.251987
-21.43083701,-1997.993104
3.815108855,26.51770264
-16.24919887,-1158.050758
31.37015157,-3715.175439
2.329720006,15.3949684
-31.3890858,-4419.249393
38.0454789,-5114.962227
-44.4385947,-8551.971587
3.749801255,41.29010402
13.1465955,-670.6724763
38.04758797,-5124.366793
25.41619048,-2112.584708
-12.60107381,-825.1078706
34.68808636,-4277.733183
-0.644558516,-84.40799592
-36.81086009,-6088.594229
-3.898592714,-171.979869
-38.46652567,-6501.223671
-21.23277871,-2064.876566
-9.484932029,-566.9229515
-42.99154941,-8356.067192
-10.92798325,-655.9423199
26.49434872,-2247.07781
43.48377617,-7052.521111
43.87195605,-7115.707321
-18.98934127,-1543.299331
14.76929424,-460.1030347
41.91716526,-6631.605306
14.60747251,-545.5385815
-31.65451025,-4286.503471
35.00027004,-4279.960106
47.83694983,-8502.500721
-17.50845967,-1623.271166
-24.55895881,-2918.928287
6.862054714,13.67214872
23.29439264,-2039.061025
12.93153959,-552.3966635
-47.24917965,-9709.533295
-20.42147437,-1755.991644
-37.90546606,-6253.201627
-35.62998352,-5775.550298
23.28958776,-1839.183284
-3.888091619,-110.3460699
3.364545503,-111.9491406
-21.08298656,-1909.928519
34.03590955,-3968.360208
-34.14993184,-5104.556737
-47.70723305,-10018.40818
9.937033619,-327.9613375
14.84568085,-591.5550868
-1.104745588,-94.63659407
49.326036,-9270.686183
1.311121983,-127.2061293
-11.7083217,-828.4201888
4.608818461,-111.4010325
-42.5992727,-8091.000139
33.29086721,-3592.406788
-24.60933032,-2761.579835
-32.97816173,-4542.172704
-2.858284564,-2.271632469
-26.83204764,-3067.730217
-19.52092644,-1668.845424
-0.222056632,-75.22959559
34.34578085,-4071.14568
32.38061686,-3663.438549
-44.29145797,-8368.461777
-35.63522962,-5885.421116
-24.31296253,-2932.563889
38.95427654,-5301.587209
-25.15714133,-3035.187992
-12.7197141,-824.1762238
-19.14056812,-1608.152861
-7.433136215,-316.0435997
-37.27880345,-6159.561485
27.70698028,-2545.563605
-29.18538476,-3861.87769
29.09577389,-3089.178497
35.27751235,-4553.28433
-49.49195186,-10500.80677
32.32684934,-3422.297196
-21.64924225,-2248.991119
-39.00263787,-6332.033961
-8.133838431,-431.4973626
-33.95477055,-5004.357969
-44.446739,-8420.25395
26.54259447,-2171.930415
36.08456642,-4917.066372
29.20249632,-3055.276545
-20.28238455,-1651.861956
36.36105975,-5139.763376
23.22478154,-2045.174032
-43.91166931,-8270.601315
16.73480768,-982.1959086
-42.74030384,-8194.442739
-40.29989946,-6883.814608
1.624638905,246.9362215
23.18604593,-2058.984942
-21.57874929,-2224.91636
48.48676325,-8957.673333
7.944566234,-84.28533479
43.73445637,-7039.573663
-26.13738322,-3023.33274
34.48933535,-4099.044023
-4.818486295,-284.0671237
-43.75867929,-8353.381676
-42.42269712,-7990.50697
28.74256723,-2909.504559
-39.26740337,-6583.195475
48.95494869,-9112.243598
-0.068933117,-31.76756076
24.09063037,-2141.516964
-14.72860849,-879.5019008
-42.6895431,-8195.880178
32.36032546,-3598.815614
-25.80587897,-3029.652635
-44.35116292,-8425.194359
-44.14952275,-8564.347026
20.91254132,-1486.838724
-7.262563026,-263.7583597
19.81550182,-1301.867695
34.03425818,-4055.267577
-12.29628325,-730.8425736
3.282820098,96.7555412
24.69173633,-1973.698558
-10.03366481,-687.9862167
26.57320277,-2178.408839
-3.271856449,-61.07028418
38.22052427,-5023.695048
-22.49254297,-2403.571547
21.35729406,-1343.854021
-36.67685136,-6004.592157
-15.6696358,-1254.306182
2.167174522,-20.51262713
-16.92562261,-1627.554098
19.47720295,-1162.762592
35.90668012,-4787.162679
41.35454125,-6408.84129
37.04222771,-5055.016333
27.03881742,-2397.38425
24.72819931,-2173.136097
20.41927887,-1158.274325
9.856785907,-182.2656387
17.9236053,-984.8342671
-20.0305645,-1902.312801
4.044141202,-36.19200654
42.65947481,-6813.6095
20.54514703,-1384.475538
27.12525506,-2191.190942
7.658848392,-49.87635513
46.28777333,-7714.212964
-46.92942134,-9355.633444
2.852973921,53.97597184
-23.22173698,-2625.42839
-30.70203399,-4419.412082
-32.61281341,-4737.761148
-31.60644695,-4530.205661
-20.41443957,-1914.932398
-12.24384781,-760.7948967
13.4267311,-395.2297594
-11.99890911,-872.5561288
-3.608600615,-32.31238501
25.571805,-2096.536242
-24.44047044,-2861.809082
18.15809701,-1208.610593
-45.93649653,-8784.781512
-4.591438257,-192.7214487
29.70134922,-3356.462815
6.576596835,-36.3270227
10.74303869,-308.8500268
25.18525291,-2294.11773
17.42997131,-868.1214756
23.16454853,-2138.794184
-13.80467844,-1054.077143
39.52897572,-5298.34688
47.17466804,-8165.448754
-48.87158491,-10618.25889
4.533525954,-38.56171342
20.89270445,-1245.025833
42.89653138,-7022.956618
-46.59221516,-9147.580757
41.50540349,-6344.123381
7.807313902,-82.9515237
-35.95621275,-5904.003512
-19.1038454,-1780.042547
-25.20806469,-2993.903071
-45.27050826,-8654.650708
-30.13860059,-4155.447839
-20.18552305,-1838.42268
48.95683717,-9170.039267
47.33993138,-8402.326973
0.018615365,-112.063874
8.95359313,-158.2001669
23.23016166,-1834.67007
49.55036583,-9137.582131
45.20111394,-7174.364961
-49.53864743,-10787.72285
39.02834875,-5309.77332
-25.61141408,-2900.328172
-41.31189804,-7465.020773
39.75292464,-5408.932842
39.90694312,-5783.711654
-23.98370541,-2796.265147
24.56483325,-2217.790564
-10.16223621,-653.040052
18.80667819,-961.4176689
-49.76578799,-10873.76527
34.04408386,-4187.901927
29.16737108,-3079.754684
-22.57881598,-2465.127397
34.75027305,-4384.885193
-19.81758149,-1681.942258
-35.76235095,-5795.802962
19.70266529,-1127.914707
-29.27139017,-4041.298133
-31.27000137,-4372.364126
-12.70761134,-854.4154716
21.49237688,-1442.081805
-7.547501413,-239.5512368
-20.11706304,-1771.015951
17.75960295,-1154.546971
-16.49088655,-1458.215125
44.81372727,-7256.814652
-38.53004333,-6245.593096
41.33153301,-6324.808525
42.19335954,-6792.832996
-48.62117329,-10408.46819
-46.63838814,-9320.535705
3.13824082,53.51285915
23.76568241,-1887.445348
19.3461226,-1055.191442
4.63356113,-58.84672729
-17.49292092,-1599.929515
7.886728275,111.9900087
39.73615628,-5516.625186
39.01504117,-5239.788912
-19.6154271,-1718.73705
-23.56261439,-2622.810538
16.76373981,-936.3296822
-19.20535219,-1686.315179
13.45124754,-425.3467453
6.03124661,206.1963914
-40.02926028,-6747.868533
-11.85732629,-873.6633538
6.761610479,-183.1182619
-44.98304417,-8702.800765
-2.001929027,149.7654154
-47.67065974,-10035.54011
-6.022094342,-144.7674074
-25.76506143,-2896.806269
31.14348597,-3610.722958
-6.068390914,-43.0638686
38.78039909,-5166.432842
-39.56644516,-6446.321263
43.6902655,-7012.322602
-12.64976232,-805.0029866
-33.84851049,-5060.13319
-48.52052323,-10427.64322
-13.365157,-843.3044966
-7.006276995,-425.030016
-7.344365771,-288.6567177
-48.28774121,-10300.79157
-19.24606835,-1797.471251
-22.97232888,-2528.680391
36.7224059,-5140.877138
21.80574431,-1605.156582
-27.005117,-3156.665719
-18.60949722,-1751.058769
47.90049933,-8607.606635
44.15476562,-7117.97195
27.30270597,-2520.425441
33.11408855,-3593.988781
-44.4247154,-8386.363113
-35.77215207,-5799.029336
0.428762196,76.29830897
17.42907085,-953.7168412
-32.41513138,-4426.330374
-10.98390221,-709.2954201
41.84708822,-6626.072247
46.23186624,-7641.133249
26.00748158,-2068.24236
-42.70018931,-8298.994316
-7.698862038,-362.6932069
-32.20739496,-4390.374062
-23.99737886,-2709.104726
-8.327939655,-406.7719675
-26.73959717,-3121.204033
-32.89322519,-4640.14463
-6.533336212,-285.852484
-27.49669487,-3565.045448
44.74040657,-7184.509162
-12.24825007,-775.3403799
-14.06805024,-672.8017164
49.11618132,-9316.365972
-17.40904136,-1640.138931
39.2327467,-5364.544818
-13.00428246,-932.1287678
-49.75925383,-10862.38071
26.09335622,-2392.482599
-7.333550606,-297.5000994
-36.98116881,-6222.80393
35.19949442,-4495.174895
-2.946299606,-68.88296068
-48.70103613,-10403.21024
43.89970168,-6900.916948
-12.26344819,-794.7432865
36.72800725,-5144.312076
37.28672009,-5060.700458
